"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Viruses are responsible for colds and #flu, so antibiotics are not able to cure or prevent these illnesses. Plenty<U+2026> https://t.co/uh6L0uo1wB",FALSE,0,,2019-03-05 23:12:00,TRUE,,"1103070686493507585",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","burtspharmacy",0,FALSE,FALSE,,
"I think she's finally over it. I think she was milking it towards the end. #flu #barfbag https://t.co/Rmt4LzpS7j",FALSE,2,,2019-03-05 22:54:33,FALSE,,"1103066296009347073",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","therealTyBeach",0,FALSE,FALSE,,
"Don't forget that #vaccines are considered preventive care, and are covered 100% by most insurance plans! Protect y<U+2026> https://t.co/hbcxX3If3q",FALSE,3,,2019-03-05 22:34:17,TRUE,,"1103061195282616321",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HealthLitMedia",1,FALSE,FALSE,,
"<U+2728> To keep your #house_clean and #disinfected always,<U+267B><U+FE0F>
 You have to be careful where more bacteria are there so as<U+2026> https://t.co/tDYWGUACPy",FALSE,0,,2019-03-05 22:27:38,TRUE,,"1103059523164614656",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cindysjanitoria",0,FALSE,FALSE,,
"Whether traveling to warmer weather or a snow-filled adventure, help ensure #flu is not your travel companion. See<U+2026> https://t.co/R6yM7FFGAz",FALSE,14,,2019-03-05 21:59:01,TRUE,,"1103052320676417536",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CDCFlu",9,FALSE,FALSE,,
"Fighting the #flu or #cold? Here<U+2019>s how elderberry can provide some relief: https://t.co/Ocs5u7xOQJ

#HMHforU<U+2026> https://t.co/nHRm7YL87h",FALSE,2,,2019-03-05 21:56:08,TRUE,,"1103051596341145600",,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HMHMoms",0,FALSE,FALSE,,
"Fighting the #flu or #cold? Here<U+2019>s how elderberry can provide some relief: https://t.co/smARyAZTZU

#HMHforU<U+2026> https://t.co/8xsKVEQEKQ",FALSE,3,,2019-03-05 21:56:00,TRUE,,"1103051560190386182",,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HMIntegrativeHM",1,FALSE,FALSE,,
"Fighting the #flu or #cold? Here<U+2019>s how elderberry can provide some relief: https://t.co/cdgBmrYtaJ 

#HMHforU<U+2026> https://t.co/qmHJi0AI1G",FALSE,1,,2019-03-05 21:55:44,TRUE,,"1103051495816286214",,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HMHNewJersey",1,FALSE,FALSE,,
"Stop touching your face. 
The average person touches their face 1000s of times/day. 
Each touch is potentially brin<U+2026> https://t.co/ylf1L2iekb",FALSE,1,,2019-03-05 21:39:36,TRUE,,"1103047433955823617",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JasonTibbelsMD",1,FALSE,FALSE,,
"#InfectiousDiseases A-Z: If you skipped getting an annual #FluShot, @DrPritishTosh says it's not too late! Nearly 2<U+2026> https://t.co/lhlBVNFAxG",FALSE,16,,2019-03-05 21:28:01,TRUE,,"1103044517106761728",,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","MayoClinic",13,FALSE,FALSE,,
"Also negative: This graph shows confirmed #flu cases over the last 8 seasons in PA. Last season was the outsize mon<U+2026> https://t.co/ZeFOl1Qr0i",FALSE,0,,2019-03-05 21:15:24,TRUE,,"1103041345462116352",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HStaufferLNP",0,FALSE,FALSE,,
"The weekly #flu report provides updated numbers for St. Charles County during the 2018-2019 influenza season. To vi<U+2026> https://t.co/U1FhleFCqX",FALSE,0,,2019-03-05 21:13:00,TRUE,,"1103040739133587456",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SCCHealth",0,FALSE,FALSE,,
"Negative: This week brought 11 #flu deaths statewide, more than any others this season (last 2 weeks had 10 apiece)<U+2026> https://t.co/IUoIukwn2G",FALSE,0,,2019-03-05 21:08:59,TRUE,,"1103039727375142912",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HStaufferLNP",0,FALSE,FALSE,,
"#emergency signs of #flu in children:
Fast/troubled breathing
Bluish skin
Not drinking enough
Not waking up/interac<U+2026> https://t.co/mydtyWMV37",FALSE,0,,2019-03-05 21:06:06,TRUE,,"1103039002649731072",,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","BeaumontER",0,FALSE,FALSE,,
"Positive: Number of new confirmed #flu cases is down from last week's highs of 189 in #LancasterCounty and 8,337 ac<U+2026> https://t.co/8rWwVo0TYy",FALSE,0,,2019-03-05 21:05:40,TRUE,,"1103038895623688192",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HStaufferLNP",1,FALSE,FALSE,,
"#FluTip: Having #diabetes is a risk factor for #flu complications. If you get sick, ask your #healthcareprovider ab<U+2026> https://t.co/aiSpgzlcJg",FALSE,1,,2019-03-05 21:00:02,TRUE,,"1103037478515163141",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","SNHDinfo",1,FALSE,FALSE,,
"Hi. Buy all my games so I can afford enough nyquil to last me through the end of this fecking flu...<U+2026> https://t.co/e2RrZvpzfN",FALSE,4,,2019-03-05 20:49:36,TRUE,,"1103034850943086593",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aleks_S",6,FALSE,FALSE,,
"Slowly but surely. #quote The flu knocked me down. But like with anything else, I get back up again! Slowly but sur<U+2026> https://t.co/YotGyUvpYD",FALSE,2,,2019-03-05 20:47:51,TRUE,,"1103034412181213184",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariaDivina8888",0,FALSE,FALSE,,
"Using artificial intelligence to make a better #flu vaccine:   https://t.co/rVgabyWSYa",FALSE,0,,2019-03-05 20:36:08,FALSE,,"1103031463426043904",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rndubois",0,FALSE,FALSE,,
"#Flu is widespread across the United States. These simple actions can help prevent the spread of #influenza germs a<U+2026> https://t.co/ucoC32SZ1d",FALSE,0,,2019-03-05 20:30:31,TRUE,,"1103030048242716673",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","JOCOHealth",1,FALSE,FALSE,,
"@WNBC @PeiSzeCheng4NY speaks with @MountSinaiNYC Dr. Erick Eiting for an in depth story about combating the #flu   https://t.co/c5DSjNSkfC",FALSE,1,"WNBC",2019-03-05 20:24:20,FALSE,,"1103028491623297027","191661242","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MattKozar_",1,FALSE,FALSE,,
"If you have never had a cup of thyme tea now is a good time to try one #colds #flu  https://t.co/yvcLZA1s1m",FALSE,0,,2019-03-05 20:24:06,FALSE,,"1103028432773005313",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nutrition101Liz",0,FALSE,FALSE,,
"#FluTip: Having #diabetes is a risk factor for #flu complications. If you get sick, ask your #healthcareprovider ab<U+2026> https://t.co/fgv1VJmOeT",FALSE,0,,2019-03-05 20:11:01,TRUE,,"1103025142958080000",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","TuSNHD",0,FALSE,FALSE,,
"@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation ""None of those things are in vaccines""

LOL. You<U+2026> https://t.co/HuVupR9VIV",FALSE,0,"autism_vaccine",2019-03-05 20:01:07,TRUE,"1103020693967368192","1103022648316047363","1099061044155056135","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoercedTaxSlave",0,FALSE,FALSE,,
"#FluFact: Even when well-managed, diabetes can make the immune system less able to fight #flu infection, and flu il<U+2026> https://t.co/cINjZmOFUr",FALSE,12,,2019-03-05 20:00:33,TRUE,,"1103022507660140544",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CDCFlu",17,FALSE,FALSE,,
"#GeorgiaState researcher Dr. Baozhong Wang is fighting #influenza #TheStateWay. He's received a $3.86 million feder<U+2026> https://t.co/wvSLmu19RJ",FALSE,1,,2019-03-05 19:50:05,TRUE,,"1103019871988867072",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","JennyGiarratano",0,FALSE,FALSE,,
"@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation So you, a pro vaccine advocate, will agree that c<U+2026> https://t.co/0tgLy3MGHB",FALSE,0,"autism_vaccine",2019-03-05 19:48:56,TRUE,"1103016541447045127","1103019581650681856","1099061044155056135","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoercedTaxSlave",0,FALSE,FALSE,,
"@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation Oh, I forgot to mention that the MMR vaccine was<U+2026> https://t.co/mTG8NtOsr0",FALSE,5,"CoercedTaxSlave",2019-03-05 19:42:14,TRUE,"1103016049946054656","1103017899323731968","32517621","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoercedTaxSlave",7,FALSE,FALSE,,
"Flu cases are on the rise in Central Ohio. Parents: Here are 4 things you should know if you think your child has t<U+2026> https://t.co/lri1kpPrGs",FALSE,2,,2019-03-05 19:30:01,TRUE,,"1103014821748981761",,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","nationwidekids",0,FALSE,FALSE,,
"#CDC Admits New #Flu #Shot #Protects #Less Than 1 in 4 https://t.co/Bj1XdDB8Qi",FALSE,0,,2019-03-05 19:28:16,FALSE,,"1103014383939129350",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","klonokid",0,FALSE,FALSE,,
"Tips for helping patients manage the #Flu...

And here's how US Med-Equip is helping healthcare providers and hospi<U+2026> https://t.co/dIzXXmWY3F",FALSE,0,,2019-03-05 18:57:50,TRUE,,"1103006723567169536",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","usmedequip",0,FALSE,FALSE,,
"I<U+2019>m fuckin dyinnggggg #Flu",FALSE,0,,2019-03-05 18:36:30,FALSE,,"1103001356724514817",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iBootLegBeckyy",0,FALSE,FALSE,,
"<U+0001F912>We're experiencing another peak of #flu symptoms around the country. Here are the top 10 states by activity<U+0001F922>: https://t.co/axEE8qtgTv",FALSE,0,,2019-03-05 18:13:45,FALSE,,"1102995631214419968",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sickweather",1,FALSE,FALSE,,
"The more you know... <U+0001F9E0>
-
#sustainability #innovation #innovate #design #sanitary #germs #infectioncontrol<U+2026> https://t.co/eTloomnS5H",FALSE,1,,2019-03-05 18:12:26,TRUE,,"1102995298849353728",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StepNpull",0,FALSE,FALSE,,
"3 reasons not to get the flu shot. https://t.co/hdYCDN8rra #chiropractic #DurhamNC #flu https://t.co/0SwPQmJgMe",FALSE,0,,2019-03-05 18:01:26,FALSE,,"1102992529526534144",,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","PrecisionDurham",0,FALSE,FALSE,,
"The #CDC Flu map for week 8 - ending February 23 - shows only Hawaii and Washington, D.C. without widespread influe<U+2026> https://t.co/SUrSb8PzFE",FALSE,0,,2019-03-05 18:00:34,TRUE,,"1102992310332256261",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MMCAP_Online",0,FALSE,FALSE,,
"Is #flu near you? During the week ending Feb. 23, 33 states and New York City experienced high flu-like illness act<U+2026> https://t.co/PBlZzedapH",FALSE,29,,2019-03-05 17:46:05,TRUE,,"1102988668829089794",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CDCFlu",24,FALSE,FALSE,,
"""Pediatric #flu deaths grew to 56 after 15 more... https://t.co/nl84m4UAbL",FALSE,1,,2019-03-05 17:30:10,FALSE,,"1102984662299881472",,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DrPanMD",1,FALSE,FALSE,,
"It is not too late to get a flu vaccine. CDC recommends #flu vaccination as long as influenza viruses are circulati<U+2026> https://t.co/RZRl0AGiWL",FALSE,3,,2019-03-05 17:15:00,TRUE,,"1102980844400996352",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FLHealthDuval",3,FALSE,FALSE,,
"Watch now as Dr. Jeremy Brown of @NIH discusses the history of the #flu virus, the Great Flu of 1918, and our prepa<U+2026> https://t.co/f5zbiCzqsF",FALSE,3,,2019-03-05 17:00:37,TRUE,,"1102977224691666945",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","USNatArchives",4,FALSE,FALSE,,
"Attend the #FDA's 2018-2019 #Flu #vaccine selection #WEBEX Wednesday at
https://t.co/Y0IMLMLypl

If you want to und<U+2026> https://t.co/olU0PtwNYl",FALSE,1,"Potrblog",2019-03-05 16:55:28,TRUE,"1102768767908630528","1102975927829651459","292493063","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Potrblog",0,FALSE,FALSE,,
"That's that for @GOPHELP #vaccines hearing for today. 
Most interesting was @BillCassidy's push-back against<U+2026> https://t.co/35NX3vq10C",FALSE,0,"DonnaYoungDC",2019-03-05 16:54:41,TRUE,"1102975141020135424","1102975733507477505","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,,
"Avoiding this season<U+2019>s #flu or #cold might be hard, but here are ways to treat your symptoms on a budget. #netDE https://t.co/snD5Fq6szu",FALSE,5,,2019-03-05 16:46:40,FALSE,,"1102973712796667907",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HealthFirstDE",1,FALSE,FALSE,,
"Norwalk, Ohio High School Student Ethan Lindenberger urges more education/outreach about #vaccines to young people<U+2026> https://t.co/Mv6va2I4Mu",FALSE,0,"DonnaYoungDC",2019-03-05 16:44:54,TRUE,"1102972971143053312","1102973271090348035","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,,
".@pedschief urges doctors to listen, understand, respect concerns, &amp; individualize education to respond to vaccine-<U+2026> https://t.co/ntt8rgFoAa",FALSE,0,"DonnaYoungDC",2019-03-05 16:40:49,TRUE,"1102971776085168135","1102972244186271746","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",1,FALSE,FALSE,,
"#Flu is still circulating in Tennessee. Can you recognize the symptoms? It's not too late to get a flu shot, and ou<U+2026> https://t.co/FHsZCLyFzK",FALSE,1,,2019-03-05 16:40:33,TRUE,,"1102972175886233601",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TNDeptofHealth",2,FALSE,FALSE,,
".@SenatorHassan: Only about half women receive #flu vaccine during pregnancy. Why? 
.@SaadOmer3: There's a huge ""fe<U+2026> https://t.co/yMfoBUBtvK",FALSE,0,"DonnaYoungDC",2019-03-05 16:38:58,TRUE,"1102970560836001792","1102971776085168135","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,,
"Desperate for some of these &amp; Spring to arrive <U+0001F912> #pancakeday #shrovetuesday #crepes #pancakes #flu<U+2026> https://t.co/x7jQJffsp9",FALSE,0,,2019-03-05 16:32:22,TRUE,,"1102970114608111617",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoffiaB4U",0,FALSE,FALSE,,
".@BillCassidy, also a physician, strongly pushing back on what @RandPaul said.
Even if #flu shots not completely ef<U+2026> https://t.co/Fq6J7pM8D8",FALSE,0,"DonnaYoungDC",2019-03-05 16:31:08,TRUE,"1102968506822348806","1102969804527407104","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,,
".@SaadOmer3: We need a stable supply of vaccines.

#vaccines #pharma #biotech #measles #flu #influenza",FALSE,0,"DonnaYoungDC",2019-03-05 16:25:58,FALSE,"1102968391315480576","1102968506822348806","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,,
"Says the doctor, <U+201C>Influenza, Conjunctivitis, good heart shit, good pressure.<U+201D> Oh, and a BRAND NEW CPAP machine!<U+2026> https://t.co/EbfbJh9vv4",FALSE,0,,2019-03-05 16:25:45,TRUE,,"1102968448756330496",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ColumbiaHeights",0,FALSE,FALSE,"-77.00530868","38.89972008"
"If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid c<U+2026> https://t.co/ZiNQkbN11w",FALSE,66,,2019-03-05 16:25:36,TRUE,,"1102968413066977281",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CDCgov",52,FALSE,FALSE,,
".@WaHealthSec John Wiesman: We need to keep investing in vaccine research &amp; new technologies. Eggs-based for #flu t<U+2026> https://t.co/Sjrpnwdc5O",FALSE,1,"DonnaYoungDC",2019-03-05 16:25:31,TRUE,"1102968002650300416","1102968391315480576","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,,
"CDC estimates that there have been more than 22,000 flu-associated deaths so far this season. #Flu can be a serious<U+2026> https://t.co/xAL8hdKCTO",FALSE,1,,2019-03-05 16:25:00,TRUE,,"1102968261459828737",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CookCtyHealth",1,FALSE,FALSE,,
"@emartinez78987 @DerekCressman Why don't you ask the tens of thousands of oncologists and hospitals who tell their<U+2026> https://t.co/qgnMxBfadm",FALSE,0,"emartinez78987",2019-03-05 16:22:46,TRUE,"1102965480279736321","1102967700157067270","986340214837784576","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoercedTaxSlave",0,FALSE,FALSE,,
".@SaadOmer3 notes elderly among the most vulnerable when it comes to #flu.

#influenza #vaccines #measles #pharma",FALSE,0,"DonnaYoungDC",2019-03-05 16:22:25,FALSE,"1102967412683665408","1102967612605112321","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,,
".@SenPatRoberts relates story of healthy seniors who died b/c they failed to get the #flu vaccine.
Says ""I don't ge<U+2026> https://t.co/37oPpP58yL",FALSE,0,"DonnaYoungDC",2019-03-05 16:21:37,TRUE,"1102966858095955968","1102967412683665408","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,,
".@SenPatRoberts: We have plenty of octogenarians in the Senate <U+2026> 

#vaccines #measles #flu #influenza",FALSE,0,"DonnaYoungDC",2019-03-05 16:19:25,FALSE,"1102966336123297793","1102966858095955968","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,,
